id,model_id,part_name,part_type,render_order,position_x,position_y,position_z,dimension_width,dimension_height,dimension_depth,material_name,color_override,metalness,roughness,opacity,render_condition,created_at
5ef77a0b-30af-4d49-be63-11ab211b3d51,6942fc4e-5bf6-480e-81ea-16c79a782954,Flush Handle,box,5,-width / 2 + 0.05,height * 0.15,-depth / 2 + 0.15,0.08,0.04,0.02,chrome,#c0c0c0,,,1.00,,2025-10-08 20:21:21.129584+00
5f6f6977-06a0-4b63-8990-9ef5426e8037,644be568-a053-4218-b2e9-b6c8e66d37a0,Pelmet,box,1,0,0,0,width,height,depth,door,#ffffff,,,1.00,,2025-10-08 16:21:59.376939+00
6005b1ce-9377-4b8d-88c9-c56081bb0c9a,a8c47a62-5286-4dad-8773-494724766939,Handle,box,4,width / 2 - 0.08,plinthHeight / 2 + cabinetHeight / 2 - 0.1,depth / 2 + 0.03,0.08,0.02,0.03,handle,handleMaterial,,,1.00,,2025-10-08 15:51:04.652333+00
64144624-c9d4-4838-9fb6-5e8ef1320922,9b93fa5d-fde1-4330-8f1d-84ecb01e0607,Tub Body,box,1,0,-height / 2 + 0.25,0,width - 0.1,0.5,depth - 0.1,ceramic,#FFFFFF,,,1.00,,2025-10-08 20:21:21.129584+00
64383aa0-ad32-4667-85b6-c2afb5adc0c2,de0b3647-27c0-412d-8fed-d1c60fecd422,Door Right,box,3,width/4,0,depth/2 + 0.01,width/2 - 0.02,height - 0.02,0.02,door,doorColor,,,1.00,,2025-10-08 16:51:41.19204+00
645884eb-c74b-4fe2-ad93-d653c8f678d4,4d6a40bc-b781-414b-9aad-ac5cc3077cbb,Drawer 2,box,4,0,0.10,depth / 2 + 0.01,width - 0.02,0.20,0.02,door,doorColor,,,1.00,,2025-10-08 16:21:41.621901+00
647fdcfb-89d6-4986-86c3-42a3463229af,e7c2ceda-dd2b-44ee-b187-4e14baf4ff31,Door Leg 2,box,6,depth/2 + 0.01,plinthHeight / 2,legLength/2,0.02,height - plinthHeight - 0.02,legLength - 0.02,door,doorColor,,,1.00,,2025-10-08 17:08:02.404343+00
6493fa51-b394-43f3-83b9-70336527ab91,7ec9e418-9785-4b5a-a081-0a51e18b173c,Door 1,box,2,-width/3,0,depth/2 + 0.01,width/3 - 0.02,height - 0.02,0.02,door,doorColor,,,1.00,,2025-10-08 16:52:38.215415+00
64d3941c-d60d-4ed5-a167-44d5fb7960e3,c8d89312-c0b3-41e1-a4c0-7d18f770ca92,Seat,box,1,0,-height * 0.15,0,width,height * 0.15,depth,cabinet_body,#000000,,,1.00,,2025-10-08 16:52:06.676597+00
6544a898-d22f-4003-818f-b7be023ba08d,6404a530-2cdc-406e-b957-46de153409c3,Drawer 3,box,4,0,-height/2 + 0.50,depth/2 + 0.01,width - 0.02,0.18,0.02,door,doorColor,,,1.00,,2025-10-08 16:50:15.91125+00
65dfafe3-9ef7-4573-95b3-105289e0cb32,d09931e3-46fb-457c-9a3e-83e17467e407,Cabinet,box,1,0,-height * 0.2,0,width,height * 0.6,depth,cabinet_body,cabinetColor,,,1.00,,2025-10-08 16:52:53.546878+00
6614de3c-c716-4385-85f9-b733e658c5be,4ae82ee6-9f21-4b0d-a266-ffbf712213a7,Microwave Housing,box,3,0,height * 0.05,0,width,height * 0.22,depth,cabinet_body,#2c2c2c,,,1.00,,2025-10-08 17:10:22.990597+00
66707e08-fd28-4a84-892b-99546640f107,b131724a-219a-4011-8a42-02ba2d18fbc2,Drawer 1,box,2,0,-height/2 + 0.12,depth/2 + 0.01,width - 0.02,0.22,0.02,door,doorColor,,,1.00,,2025-10-08 16:50:15.91125+00
670b31d0-534d-4699-b341-8724e057e3b1,f4672c92-cb10-46bd-aaa9-ad034a993177,Plinth,box,1,0,-height / 2 + 0.075,0,width,0.15,depth - 0.05,plinth,plinthColor,,,1.00,,2025-10-08 16:16:19.97502+00
67b567b7-e3f5-464c-b41b-2750c20d10ac,c2bd963a-3b33-496c-9c13-d427aebebab0,Plinth Leg 2,box,2,0.05,-height / 2 + plinthHeight / 2,legLength/2,depth - 0.10,plinthHeight,legLength,plinth,plinthColor,,,1.00,!isWallCabinet,2025-10-08 17:08:02.404343+00
682afc6d-f2c8-45a1-96c1-0ad2d098bdaa,e7c2ceda-dd2b-44ee-b187-4e14baf4ff31,Handle Leg 2,box,8,depth/2 + 0.03,0,legLength * 0.75,0.03,0.15,0.02,handle,handleColor,,,1.00,,2025-10-08 17:08:02.404343+00
69f57c07-8637-438d-94e0-300874e6f0d4,ffbe3019-09c4-4a44-b159-67ba6a395b63,Right Glass,box,3,width/4,0,0,width/2 - 0.10,height - 0.10,depth * 0.5,handle,#E6E6FA,,,1.00,,2025-10-08 16:53:07.709429+00
6a9531af-2033-4817-91cd-3e014f5f7abe,18247c33-96d5-4d20-98f0-2aa1c16652b9,Right Drawer,box,3,width/3,0,depth/2 + 0.01,width/3 - 0.02,height/2,0.02,door,doorColor,,,1.00,,2025-10-08 16:50:15.91125+00
6ad8c3d7-2b30-47ea-aac4-e26c6bb06f43,6a45d0f6-5116-409a-8ab9-aacebd466a31,Side door,box,6,cornerDepth - legLength / 2 + 0.01,plinthHeight / 2,0,0.02,doorHeight,legLength - 0.05,door,doorColor,,,1.00,,2025-10-08 11:23:36.663103+00
6b5e244a-2602-4e2c-91ac-74ad6922cfab,9ea16340-4e6c-40b3-8d8a-492ed6546e8a,Counter,box,2,0,height * 0.32,0,width,height * 0.05,depth,counter,counterColor,,,1.00,,2025-10-08 16:52:53.546878+00
6be8147d-98bc-4955-ab22-344a91cd10af,9e134812-df5a-4e10-9c04-70f35f30f798,Top,box,1,0,height/2 - 0.02,0,width,0.04,depth,cabinet_body,#F5F5DC,,,1.00,,2025-10-08 16:52:17.357255+00
6c13e5a9-1943-4c56-9a9c-1ccbffd6757a,d91a5c3a-2af9-4c8f-8cb3-a62f84cef732,Shower Head,cylinder,5,-width / 3,height / 2 - 0.3,-depth / 2 + 0.15,0.1,0.02,0.1,chrome,#c0c0c0,,,1.00,,2025-10-08 20:21:21.129584+00
6c299bc8-23c1-422c-b2f1-42859fdacd21,dee1b997-eb19-4228-b69f-7dff6204ae01,Cabinet Z-leg,box,2,cornerDepth / 2 - legLength / 2,0,0,cornerDepth,height,legLength,cabinet,cabinetMaterial,,,1.00,,2025-10-08 11:23:36.663103+00
6c674188-ffb9-400f-89b5-07e5751d6638,138cf90c-ba72-450e-a50e-f39da21ca44d,Main Body,box,1,0,0,0,width,height,depth,appliance_panel,#f0f0f0,,,1.00,,2025-10-08 20:13:51.848363+00
6c7d7ef8-07af-47f6-93ef-2edef209cb35,a000225c-807b-41ef-942f-768c8bc3308a,Drawer 3,box,4,0,-height * 0.3,depth/2 + 0.01,width - 0.02,height * 0.3,0.02,door,#A9A9A9,,,1.00,,2025-10-08 16:52:06.676597+00
6d43f4ae-c4fb-456e-8a88-c28e3f27c8be,dee1b997-eb19-4228-b69f-7dff6204ae01,Front handle,box,5,legLength / 2 - 0.05,0,cornerDepth - legLength / 2 + 0.03,0.02,0.15,0.02,handle,handleColor,0.80,0.20,1.00,,2025-10-08 11:23:36.663103+00
6d44b106-1de4-4fe8-b366-4d3d649fe651,28b5b220-dc59-4aa6-83e6-736b14a39923,Right Leg,box,3,width/2 - 0.05,-height * 0.25,-depth/2 + 0.05,0.10,height * 0.5,0.10,cabinet_body,#8B4513,,,1.00,,2025-10-08 16:52:06.676597+00
6d6cc9c0-cf21-4766-a347-fc911477bf7d,e7c2ceda-dd2b-44ee-b187-4e14baf4ff31,Handle Leg 1,box,7,legLength * 0.75,0,depth/2 + 0.03,0.02,0.15,0.03,handle,handleColor,,,1.00,,2025-10-08 17:08:02.404343+00
6d902f0b-f71a-4069-9228-42c27d74298d,6d832a0d-b907-43fd-b2e7-ac5f567f9f66,Drawer 4,box,5,0,height/2 - 0.12,depth/2 + 0.01,width - 0.02,0.22,0.02,door,doorColor,,,1.00,,2025-10-08 16:50:15.91125+00
6db51dd9-2482-4dea-a9e3-f8a4c21d1ad3,8c7ef8e7-5915-4f01-ace3-55252d0dcd2c,Door Panel,box,1,0,0,0,width,height,depth,door,doorColor,,,1.00,,2025-10-08 16:53:07.709429+00
6dd4dbe1-0fa4-4ee0-baba-cd88053f88d0,3bbaffbe-61c9-4100-ab07-141857341a66,Cabinet,box,1,0,0,0,width,height,depth,cabinet_body,#F5F5DC,,,1.00,,2025-10-08 16:51:11.543287+00
6e0a2477-23e9-4914-bb1b-42969058e51a,68fcf22e-52dc-4cd2-9bc4-47d888fb8752,Pillow Left,box,4,-width / 4,-height / 2 + 0.2 + 0.3 + 0.05,-depth * 2 / 3,width / 3,0.1,depth / 2,mattress,#F5F5F5,,,1.00,,2025-10-08 20:13:16.422946+00
6e4d709c-65a6-4ab8-8550-bd61962d54e8,ffbcf071-8b29-48ac-b770-106d34f019bb,Cabinet,box,1,0,0,0,width,height,depth,cabinet_body,cabinetColor,,,1.00,,2025-10-08 16:52:17.357255+00
6f6ca3f6-2bdf-40d0-8f63-ecb06fdc380a,8e855643-889f-4175-bd24-49bc687c9b68,Door,box,2,0,0,depth / 2 + 0.01,width - 0.02,height - 0.02,0.02,door,doorColor,,,1.00,,2025-10-08 16:07:57.673274+00
6fb96299-dbfd-4ede-af8d-fea0f0be2def,eef2b984-523a-44a2-9894-970657aec4dc,Door,box,2,0,0,depth/2 + 0.01,width - 0.02,height - 0.02,0.02,door,doorColor,,,1.00,,2025-10-08 16:52:53.546878+00
6fe10e3a-c4b1-4918-a770-9dbcf1b9166d,28d22c1a-93ce-4fe4-9352-c99fb1a3d735,Back,box,2,0,height * 0.15,-depth * 0.25,width,height * 0.6,depth * 0.2,cabinet_body,#3A6EA5,,,1.00,,2025-10-08 16:51:41.19204+00
6fe717ec-0539-4011-b58b-401f3269a8ae,d7d0dc73-dc02-4e5a-aee3-eac7a9198680,Window,box,3,0,0.05,depth / 2 + 0.02,width - 0.10,height - 0.15,0.01,handle,#1a1a1a,,,1.00,,2025-10-08 16:16:19.97502+00
707eedc2-151e-45c9-9290-62f38d98c6af,c509bed1-9882-44d5-8e44-be6c625cf0b6,Right Arm,box,4,width / 2 - 0.2,0,0,0.4,height,depth * 1.5 - 0.2,fabric,cabinetMaterial,,,1.00,,2025-10-08 20:13:16.422946+00
70e922e1-c124-49c3-9307-8b1cb313a40e,43b45e50-439e-4647-b320-7b0d2d51d311,Leg Front Left,box,3,-width / 2 + 0.05,-height / 2 + 0.4,-depth / 2 + 0.05,0.05,0.8,0.05,metal_leg,#2F4F4F,,,1.00,,2025-10-08 20:13:16.422946+00
70edea18-8741-42dc-9485-6af8cdc2fc25,97fb076c-eb05-4772-a6ea-f3727ddc5c8e,Door Panel,box,1,0,0,0,width,height,depth,door,doorColor,,,1.00,,2025-10-08 16:53:07.709429+00
7116de18-d859-4e84-be2c-663339db8aac,b131724a-219a-4011-8a42-02ba2d18fbc2,Body,box,1,0,0,0,width,height,depth,cabinet_body,cabinetColor,,,1.00,,2025-10-08 16:50:15.91125+00
71644610-a92a-40d8-8c53-326a1442d9eb,48071a77-2b2c-4f6a-944f-728720ac1bc6,Handle,box,4,width / 2 - 0.11,height / 2 - 0.15,depth / 2 + 0.03,0.18,0.03,0.04,handle,handleColor,,,1.00,,2025-10-08 16:16:19.97502+00
723555c7-72e6-42c0-9167-6519c5b191be,db3232db-8bc4-4f1a-bee6-19b52573b0ca,Top,box,1,0,height/2 - 0.02,0,width,0.04,depth,cabinet_body,#8B4513,,,1.00,,2025-10-08 16:52:38.215415+00
72497b7a-f8db-4f59-be80-e3e5f03b33a8,4ae82ee6-9f21-4b0d-a266-ffbf712213a7,Plinth,box,1,0,-height / 2 + plinthHeight / 2,0,width,plinthHeight,depth - 0.05,plinth,plinthColor,,,1.00,,2025-10-08 17:10:22.990597+00
72910fc4-8e36-4bdf-bc66-19541f534bf7,22848d1e-3468-46fe-95e4-fe129380a07d,Drawer 3,box,4,0,-height * 0.25,depth/2 + 0.01,width - 0.02,height * 0.25,0.02,door,doorColor,,,1.00,,2025-10-08 16:52:06.676597+00
72c67eaf-4d78-4507-be88-f67772bb0899,fe6cb130-b8d1-4f98-9a52-f17240b4aea3,Right Panel,box,2,width/4,0,0,width/2 - 0.01,height,depth,door,doorColor,,,1.00,,2025-10-08 16:53:07.709429+00
72cb9921-d5a6-46ec-9e0b-2859f48537f7,2b2a4523-6cda-4b4e-85f2-1173d0d2f7d2,Body,box,1,0,0,0,width,height,depth,cabinet_body,cabinetColor,,,1.00,,2025-10-08 16:52:17.357255+00
7323bea5-f5fa-4388-9067-d94bb7b29fc6,b6124e51-9536-476b-abaa-01c6559a2813,Panel,box,1,0,0,0,width,height,depth,door,cabinetColor,,,1.00,,2025-10-08 16:21:59.376939+00
7388834d-1624-4230-90d2-bf0c7062ef9f,66f29bed-c9fa-4683-803f-ccf746ae8173,Frame,box,1,0,0,0,width,height,depth,door,doorColor,,,1.00,,2025-10-08 16:53:07.709429+00
739e035c-ca9e-43b2-a48c-a46a3f803e34,ac6ed98d-1c69-4736-8463-d478a30712dc,Frame,box,1,0,0,0,width,height,depth,door,#8B7355,,,1.00,,2025-10-08 16:52:17.357255+00
741e5c6b-a663-406c-9641-66497aef7233,dee1b997-eb19-4228-b69f-7dff6204ae01,Side handle,box,6,cornerDepth - legLength / 2 + 0.03,0,-0.25,0.02,0.15,0.02,handle,handleColor,0.80,0.20,1.00,,2025-10-08 11:23:36.663103+00
74de993a-cd0b-400c-a736-71fb238c0d4a,8a5b0df6-7d08-439e-b7a9-4251057e300b,Top,box,1,0,height/2 - 0.02,0,width,0.04,depth,cabinet_body,#F5F5DC,,,1.00,,2025-10-08 16:52:17.357255+00
75a9e0b0-0163-4420-b757-b879577c1612,8fef412a-8649-4895-8cd5-fd53d0677ac1,Handle,box,4,width / 2 - 0.15,plinthHeight / 2 + cabinetHeight / 2 - 0.1,depth / 2 + 0.03,0.15,0.02,0.03,handle,handleMaterial,,,1.00,,2025-10-08 15:51:04.652333+00
75e1a22b-b455-4abd-a4ca-aef74b6c521e,9b93fa5d-fde1-4330-8f1d-84ecb01e0607,Base,box,3,0,-height / 2 + 0.05,0,width,0.1,depth,ceramic,#FFFFFF,,,1.00,,2025-10-08 20:21:21.129584+00
763ea998-cca0-43b4-9cd7-a4564b043cec,6ef29df6-b6b3-4f6c-a528-b1d575e2e59a,Tap,box,2,0,height + 0.05,-depth/4,0.03,0.15,0.03,handle,#808080,,,1.00,,2025-10-08 17:10:09.489775+00
7648d847-fc89-4632-8c46-93c64db15634,bd4702ed-43dd-4723-a0b9-f82077e18d0c,Seat,box,1,0,-height * 0.25,0,width,height * 0.2,depth,cabinet_body,#8B7355,,,1.00,,2025-10-08 16:52:17.357255+00
76fcd519-d650-4780-9fc8-f1d7c1334764,2c975132-b4a1-4294-a2f1-c71b1c939066,Track,box,2,0,height/2 + 0.05,0,width,0.03,depth + 0.05,handle,#808080,,,1.00,,2025-10-08 16:53:07.709429+00
779860e6-0dd1-48aa-ba5e-ae2497019cbf,7e845283-165b-4a1e-95e6-565adc87fc60,Control Panel,box,6,0,height * 0.3,depth / 2 + 0.01,width * 0.7,0.15,0.005,control_panel,#222222,,,1.00,,2025-10-08 20:13:51.848363+00
77b47acb-852f-4f53-99d6-892677c8d11d,af38ef2c-9765-4cea-abc0-43aeb3b58050,Tap,box,3,-width * 0.2,height * 0.4,-depth * 0.15,0.03,height * 0.15,0.03,handle,#C0C0C0,,,1.00,,2025-10-08 16:52:53.546878+00
7810b701-4b90-4beb-a3ad-e8aa09d7ad54,a6959e02-3fe1-4726-8539-f25526d5ac4b,Left Handle,box,4,-width / 4 + width / 4 - 0.02,0,depth / 2 + 0.03,0.03,height - 0.10,0.03,handle,#808080,,,1.00,,2025-10-08 16:16:19.97502+00
7868e31b-6f3c-40b7-8576-84f9c73f09fa,a8b66209-ccef-4e44-a761-df5f37ac640b,Side handle,box,6,cornerDepth - legLength / 2 + 0.03,0,-0.25,0.02,0.15,0.02,handle,handleColor,0.80,0.20,1.00,,2025-10-08 11:23:36.663103+00
7ad2e712-4e12-4af4-ba72-0b40225942fe,b1ac7b87-a11a-4b84-b26f-61eca93692c6,Return Top,box,2,-width/2 + 0.35,height/2 - 0.02,depth/2 - 0.35,0.70,0.04,depth - 0.70,cabinet_body,#8B4513,,,1.00,,2025-10-08 16:52:06.676597+00
7b4dd760-d72c-4750-905c-da196ad39c7e,00eae6e3-db91-499a-be77-5e486cd3ceac,Appliance Body,box,2,0,0.075,0,width,height - 0.15,depth,cabinet_body,applianceColor,,,1.00,,2025-10-08 16:16:19.97502+00
7cf2d6bf-2860-424f-846b-7295782b2121,22848d1e-3468-46fe-95e4-fe129380a07d,Drawer 2,box,3,0,0,depth/2 + 0.01,width - 0.02,height * 0.25,0.02,door,doorColor,,,1.00,,2025-10-08 16:52:06.676597+00
7e28f862-0a14-4961-9df3-7988e0440072,6633542b-1c9b-4ce6-8d44-e9923ca32628,Body,box,2,0,height * 0.08,0,width,height * 0.75,depth,cabinet_body,cabinetColor,,,1.00,,2025-10-08 16:52:53.546878+00
7e5b91cc-b977-4d81-bd88-1ce3a87b556c,233fc002-1ea4-4d6b-bc98-08491905c3bd,Door 1,box,2,-width * 3/8,0,depth / 2 + 0.01,width / 4 - 0.02,height - 0.02,0.02,door,doorColor,,,1.00,,2025-10-08 16:50:15.91125+00
7efa6673-ab74-472a-ba59-29a8db93574d,ae84c78f-02f7-4be9-8e48-66f3724e7a88,Right Panel,box,3,width * 0.3,0,-0.02,width * 0.3,height,depth,handle,#E8E8E8,,,1.00,,2025-10-08 16:52:17.357255+00
7f892ba3-1d8b-4762-8b86-98f0f8e7c331,7e771285-9a2d-4de8-a432-8b221345c781,Mattress,box,2,0,height * 0.15,0,width,height * 0.4,depth,cabinet_body,#F5F5DC,,,1.00,,2025-10-08 16:50:52.815401+00
7fbab821-8e33-4d1c-8a6f-7d32c74eda04,7e845283-165b-4a1e-95e6-565adc87fc60,Program Selector,cylinder,8,-width * 0.2,height * 0.3,depth / 2 + 0.02,0.05,0.03,0.05,handle,#dddddd,,,1.00,,2025-10-08 20:13:51.848363+00
7fdf4c26-a23e-4528-8487-91f06fdb755a,99f5c123-079d-4b16-ab5c-3f2a5545263e,Fridge Door,box,3,0,plinthHeight / 2,depth/2 + 0.01,width - 0.02,height - plinthHeight - 0.02,0.02,door,#E0E0E0,,,1.00,,2025-10-08 17:10:22.990597+00
8034b6b8-8772-4ffd-ac65-8a11e3851e35,99f5c123-079d-4b16-ab5c-3f2a5545263e,Cabinet Body,box,2,0,plinthHeight / 2,0,width,height - plinthHeight,depth,cabinet_body,cabinetColor,,,1.00,,2025-10-08 17:10:22.990597+00
808fc6b3-3fb1-44e7-836e-182b0841a72e,8a5b0df6-7d08-439e-b7a9-4251057e300b,Right Drawer,box,3,width/3,0,depth/2 + 0.01,width/3 - 0.05,height * 0.6,0.02,door,doorColor,,,1.00,,2025-10-08 16:52:17.357255+00
80e6c279-df06-4950-bbd7-eae517d1754e,de555033-f7e3-4be5-a10b-0b9033098fca,Lower Cabinet,box,4,0,-height * 0.35,0,width,height * 0.25,depth,cabinet_body,cabinetColor,,,1.00,,2025-10-08 17:10:22.990597+00
8147ac2e-bca2-4a84-ab67-106a1d80478c,138cf90c-ba72-450e-a50e-f39da21ca44d,Door Window,cylinder,4,0,-height * 0.1,depth / 2 + 0.015,0.2,0.01,0.2,appliance_glass,#1a3b57,0.90,0.10,0.70,,2025-10-08 20:13:51.848363+00
81926053-3090-44f1-bf0c-2824ad9527c3,540faede-366d-4fa2-b169-97fec6766db4,Handle,box,3,width / 2 - 0.11,height / 2 - 0.10,depth / 2 + 0.03,0.18,0.03,0.04,handle,handleColor,,,1.00,,2025-10-08 16:07:57.673274+00
81fc5096-a536-4fa7-9049-a8bb44b4f005,678d0eca-8539-42b0-82c9-a41ea45b92db,Drawer 1,box,2,-width/3,height * 0.3,depth/2 + 0.01,width/3 - 0.02,height * 0.2,0.02,door,doorColor,,,1.00,,2025-10-08 16:52:17.357255+00
82adf82a-529c-4de5-8a90-34159c59ad63,932bc10c-f028-4375-8593-8d2f9bb30fbb,Leg Back Right,box,5,width / 2 - 0.05,-height / 2 + 0.35,depth * 1.5 / 2 - 0.05,0.08,0.7,0.08,wood,cabinetMaterial,,,1.00,,2025-10-08 20:13:16.422946+00
82c6ac64-c0c9-4399-ad8c-5e028bc7421e,58008eb6-1f8e-4b96-a083-68a9221ed984,Right Basin,box,3,width/4,height/2 + 0.05,0,width/2 - 0.10,0.10,depth - 0.10,handle,#FFFFFF,,,1.00,,2025-10-08 16:51:11.543287+00
83905dbe-214f-410b-95b2-97387006da59,c04436d2-a13a-4c22-99ba-d1966909d67e,Tap,box,2,0,height + 0.10,-depth/4,0.03,0.15,0.03,handle,#B87333,,,1.00,,2025-10-08 17:10:09.489775+00
842294a0-1436-4e8d-9dc6-3682edd1c006,6404a530-2cdc-406e-b957-46de153409c3,Drawer 1,box,2,0,-height/2 + 0.10,depth/2 + 0.01,width - 0.02,0.18,0.02,door,doorColor,,,1.00,,2025-10-08 16:50:15.91125+00
84374ca0-add6-42ed-8047-dc792ee6e9c3,8fef412a-8649-4895-8cd5-fd53d0677ac1,Plinth,box,1,0,-height / 2 + plinthHeight / 2,0,width,plinthHeight,depth - 0.05,plinth,plinthColor,,,1.00,!isWallCabinet,2025-10-08 15:51:04.652333+00
847ea701-8075-438e-b4d5-e9e71b0af97a,126b9469-5bf8-43fc-9974-cf49f27f3323,Glass,box,2,0,0,0,width - 0.10,height - 0.10,depth * 0.5,handle,#E6E6FA,,,1.00,,2025-10-08 16:53:07.709429+00
84b31999-db24-4b3e-a20c-d2a0aa8f9285,e6f8ec86-e4f5-46e5-b17f-52f925d5430b,Drawer 2,box,3,0,-height * 0.2,depth/2 + 0.01,width - 0.02,height * 0.4,0.02,door,#A9A9A9,,,1.00,,2025-10-08 16:52:06.676597+00
85168bd0-8fe4-453f-9318-85abce9f4edc,34555b19-d1de-4afc-8cc0-b4763a45adad,Mattress,box,2,0,height * 0.15,0,width,height * 0.4,depth,cabinet_body,#F5F5DC,,,1.00,,2025-10-08 16:50:52.815401+00
8524342e-f7c7-425c-a88d-116f0793a7b3,229fe763-0333-4310-a832-134e72d17095,Right Leg,box,3,width/2 - 0.05,-height * 0.25,-depth/2 + 0.05,0.10,height * 0.5,0.10,cabinet_body,#8B4513,,,1.00,,2025-10-08 16:52:06.676597+00
85795e17-742a-4110-8e3d-75e57b6ba558,69ee4b5a-4b1b-4bd7-a2c1-e6485f8585e2,Fridge Body,box,1,0,0,0,width,height,depth,cabinet_body,#e0e0e0,,,1.00,,2025-10-08 16:16:19.97502+00
8583c8cb-ead2-4791-b507-d2a4448bdb87,2fb93674-6a19-487e-afcb-cef752835f49,Back,box,2,0,height * 0.2,-depth * 0.3,width,height * 0.6,depth * 0.15,cabinet_body,#4B4B4B,,,1.00,,2025-10-08 16:52:38.215415+00
86919fe9-1bc9-4f2e-b991-7c75083c36ae,03eb0f79-0551-419a-9f91-9d384636cabc,Top,box,1,0,height/2 - 0.02,0,width,0.04,depth,cabinet_body,#8B4513,,,1.00,,2025-10-08 16:52:38.215415+00
86d7461c-37f6-4b8e-a1de-d54cc37d67e6,2572fce1-aec7-4381-a448-8bb739e45557,Glass Door Right,box,3,width/4,height * 0.1,depth/2 + 0.01,width/2 - 0.02,height * 0.8,0.01,handle,#E6E6FA,,,1.00,,2025-10-08 16:52:38.215415+00
8703c859-82fc-4610-a6e3-52f2580ea597,ecf82b10-3677-4226-9abb-4e9d4644668f,Cabinet,box,1,0,0,0,width,height,depth,cabinet_body,cabinetColor,,,1.00,,2025-10-08 16:52:53.546878+00
88373e0e-aad9-4752-afca-a5f03d5a4e74,e923b001-1a72-4ed9-8cd9-d22b501c0182,Left Glass,box,2,-width/4,0,0,width/2 - 0.10,height - 0.10,depth * 0.5,handle,#E6E6FA,,,1.00,,2025-10-08 16:53:07.709429+00
884da217-d551-4435-b8e3-aef415f6b543,92c43fb4-5598-4f65-a554-2cb54185360d,Right Leg,box,3,width/2 - 0.05,-height * 0.25,-depth/2 + 0.05,0.10,height * 0.5,0.10,cabinet_body,#8B4513,,,1.00,,2025-10-08 16:52:06.676597+00
88571b3a-63bb-4a73-bd0b-2331f62c7bc8,3e1e02bc-f1dc-4099-8563-127df6cd50f3,Body,box,1,0,0,0,width,height,depth,cabinet_body,cabinetColor,,,1.00,,2025-10-08 16:52:53.546878+00
891ef7c5-a198-459b-984e-aa9cf25cad9b,2da88d6d-cd70-40a0-8c06-4c11fa99fda8,Basin Leg 2,box,2,0,0,legLength/2,depth - 0.10,height,legLength - 0.10,handle,#c0c0c0,,,1.00,,2025-10-08 17:10:09.489775+00
8a416554-c685-44fa-bfdd-08ae099097e0,dee1b997-eb19-4228-b69f-7dff6204ae01,Side door,box,4,cornerDepth - legLength / 2 + 0.01,0,0,0.02,height - 0.05,legLength - 0.05,door,doorColor,,,1.00,,2025-10-08 11:23:36.663103+00
8b5a1448-3bb2-4add-9921-3133971ca22a,507c86e2-b641-420b-baf5-a11afd594b69,Mattress,box,2,0,height * 0.15,0,width,height * 0.4,depth,cabinet_body,#F5F5DC,,,1.00,,2025-10-08 16:50:52.815401+00
8cd76795-fe7a-4a40-9874-8c5ec4387c39,88cbdc7f-4633-487c-b134-8993de9beb37,Draining Board,box,2,width/4,-height * 0.3,0,width * 0.4,height * 0.5,depth - 0.10,counter,#c0c0c0,,,1.00,,2025-10-08 17:10:09.489775+00
8d402614-1aec-4d28-93bb-d902bae5729c,72054361-c04a-4452-8cbc-8dd7a55a698a,Cornice,box,1,0,0,0,width,height,depth,door,#ffffff,,,1.00,,2025-10-08 16:21:59.376939+00
8d9448e3-7966-430e-8839-b5c869b4fc66,520dc8d6-d9a7-4009-b755-761634410954,Handle,box,4,width / 2 - 0.12,plinthHeight / 2 + cabinetHeight / 2 - 0.1,depth / 2 + 0.03,0.12,0.02,0.03,handle,handleMaterial,,,1.00,,2025-10-08 15:51:04.652333+00
8dcfc88d-5c9a-4d3d-bcbd-9eefa760f08e,8f2a88ca-8b2f-40ef-a4c1-db1908f36420,Frame,box,1,0,0,0,width,height,depth,door,doorColor,,,1.00,,2025-10-08 16:53:07.709429+00
8de00c7e-b2fd-4a45-abbb-64a402ad9de0,ba0d987f-fddd-4e7f-906e-696e4608fb80,Handle,box,4,width / 2 - 0.10,plinthHeight / 2 + cabinetHeight / 2 - 0.1,depth / 2 + 0.03,0.10,0.02,0.03,handle,handleMaterial,,,1.00,,2025-10-08 15:51:04.652333+00
8e955bfb-45e2-40b1-9321-1e96739c2ebe,d7ccdbc2-01dd-4d96-911b-d0620f1f5dfb,Door Left,box,2,-width/4,0,depth/2 + 0.01,width/2 - 0.02,height - 0.02,0.02,door,doorColor,,,1.00,,2025-10-08 16:52:38.215415+00
8ec76d76-b31d-419e-9ac8-7b7ca1e0a252,8b8a45d9-9b8f-470b-931b-b3b22102901d,Mattress,box,2,0,height * 0.15,0,width,height * 0.4,depth,cabinet_body,#F5F5DC,,,1.00,,2025-10-08 16:50:52.815401+00
8f60c590-f06d-4ef7-a041-21cb42d877cb,f8181512-886d-4cfa-873c-8ac43eced305,Seat,box,1,0,-height * 0.2,0.05,width,height * 0.3,depth * 0.7,cabinet_body,#3A6EA5,,,1.00,,2025-10-08 16:51:41.19204+00
8fe9de07-4793-4ca1-a593-ca1cdbb47ce7,84b234b5-f96f-4080-9b71-b9e66cf41dfb,Handle,box,3,width / 2 - 0.09,height / 2 - 0.10,depth / 2 + 0.03,0.14,0.03,0.04,handle,handleColor,,,1.00,,2025-10-08 16:07:57.673274+00
